,img_path,caption
919,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000477031.jpg,That has to be the ugliest teddy bear I have ever seen.
920,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000223093.jpg,A large stone  building with a tall clock tower.
921,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000223093.jpg,A brown building with a tower which has a clock on it. 
922,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000223093.jpg,A stone clock tower with a cloudy blue sky behind.
923,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000223093.jpg,A brick building displaying a clock on the top. 
924,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000223093.jpg,A clock tower is displayed by another building.
925,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000365267.jpg,A group of people standing next to each other.
926,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000365267.jpg,A giraffe is poking its neck across a fence as a group of kids watch.
927,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000365267.jpg,People in a park feeding a giraffe. 
928,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000365267.jpg,A group of children in a zoo watch a giraffe.
929,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000365267.jpg,There are a group of kids looking at a giraffe behind a fence.
930,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000090777.jpg,"There is a picture of an outside territory.
"
931,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000090777.jpg,A bunch of different street lights on poles.
932,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000090777.jpg,a clear road across the street from tall building and water 
933,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000090777.jpg,There are street lights and traffic signals but no people or cars.
934,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000090777.jpg,A stunning skyline sits in the back drop of traffic lights.
935,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000495357.jpg,A dog sitting on top of a motorcycle in an intersection.
936,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000495357.jpg,A monkey is riding a motorcycle down the road.
937,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000495357.jpg,A group of people watch a dog ride a motorcycle. 
938,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000495357.jpg,a person walking behind a motorcycle with a dog on it 
939,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000495357.jpg,A dog rides on a motorcycle while a man walks behind.
940,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000457286.jpg,A provocative tennis ad displaying a woman showing her panties. 
941,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000457286.jpg,"A mannequin of a woman wearing a tennis skirt and see-thru underwear, with the skirt up and tennis balls everywhere."
942,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000457286.jpg,A woman with a tennis racket is wearing lacy underwear.
943,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000457286.jpg,A woman with green lace underwear is walking away as tennis balls are hanging all around her.
944,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000457286.jpg,"A woman in yellow lingerie with words ""anyone tennis."""
945,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000231941.jpg,Some people flying kites in a park on grass
946,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000231941.jpg,Two kids are flying dragon shaped kites in a park.
947,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000231941.jpg,Children running and playing with kites in park area
948,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000231941.jpg,A boy and a girl playing with kites in a park. 
949,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000231941.jpg,Some kids are flying kites in a city park on a sunlit day. 
950,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000465591.jpg,"A very fluffy, calico-colored cat sits on the toilet seat. "
951,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000465591.jpg,A furry cat sitting on top of a toilet bowl
952,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000465591.jpg,A cat sitting on the seat of a toilet. 
953,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000465591.jpg,Older cat is sitting on a toilet inside of the bathroom.
954,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000465591.jpg,"A black, brown and white cat on toilet seat next to a shower."
955,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000304765.jpg,Three men are sitting in a coffee shop.
956,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000304765.jpg,Three men siting at bistro tables inside a coffee shop.
957,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000304765.jpg,Man looking up from magazine reading sitting at a cafe table
958,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000304765.jpg,a person sitting at a table with a magazine
959,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000304765.jpg,A man reading a magazine at a small table with two other men at two other tables working on laptop computers.
960,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000421908.jpg,A person skiing down a hill with poles
961,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000421908.jpg,A person on some skis in the snow.
962,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000421908.jpg,A woman in blue jacket skiing on slope with trees in background.
963,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000421908.jpg,A skier in blue heading down a snowy slope
964,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000421908.jpg,The person is skiing down the mountainside. 
965,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000197591.jpg,A woman riding skis across snow covered ground.
966,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000197591.jpg,Two people are in the snow with skis in a neighborhood.
967,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000197591.jpg,Two people in a field of snow across from homes on skies.
968,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000197591.jpg,two people standing in a snowy field with skis on
969,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000197591.jpg,A girl and a woman are outside skiing in the snow.
970,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000436023.jpg,A microwave and desk outside with mattresses behind it.
971,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000436023.jpg,A microwave sitting on a desk is outside in front of a fence.
972,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000436023.jpg,A pink desk on street with a microwave sitting on it.
973,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000436023.jpg,The desk and the microwave have been left out on the side of the road. 
974,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000436023.jpg,A microwave on a cabinet on the side of the street.
975,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000324275.jpg,An elephant facing a trolley on a street.
976,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000324275.jpg,an elephant standing next to a trolley car
977,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000324275.jpg,The elephant is dancing behind the old truck.
978,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000324275.jpg,An adult elephant is standing in front of an old city bus.
979,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000324275.jpg,An elephant moves is gesturing toward a bus.
980,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000503275.jpg,A guy standing on a pretty beach holding a surf board.
981,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000503275.jpg,A man standing on a beach holding a white surfboard.
982,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000503275.jpg,A man on a beach standing next to his surfboard. 
983,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000503275.jpg,A man standing on beach with a surfboard.
984,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000503275.jpg,a man holds a surf board on a beach
985,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000179690.jpg,a dog that is sitting at a keyboard
986,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000179690.jpg,A dog is sitting in front of a keyboard.
987,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000179690.jpg,A puppy reaching up to put its paws on a desk near a computer keyboard.
988,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000179690.jpg,"A collie sits at a black keyboard, poised to type. "
989,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000179690.jpg,A dog is looking up at a computer.
990,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000531910.jpg,A white plate holding a sandwich and pieces of broccoli.
991,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000531910.jpg,A plate of food with some broccoli and a sandwich on it.
992,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000531910.jpg,A sandwiche and brocolli is sitting on a yellow plate.
993,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000531910.jpg,A yellow plate with a sandwich and a serving of broccoli.
994,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000531910.jpg,A big plate filled with some very tasty looking food.
995,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000223734.jpg,a small elephant is standing near a tree
996,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000223734.jpg,An wet elephant standing by a pond surrounded by large rocks.
997,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000223734.jpg,An elephant standing in dirt area next to tree and water.
998,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000223734.jpg,An elephant picking something up with its trunk by some water.
999,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000223734.jpg,An elephant standing by a small pond or lake 
1000,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000575589.jpg,A man standing next to a bike on a patch of grass.
